,text,year,quarter,month,label_old,label_new
244,처음엔 시원하게 맛있게 먹고익을수록 점점 더 맛있어져요마지막엔 푹익어서 찌개 끓여먹기 딱 좋아요다음에 또 주문할게요 앞으로도 맛있게 담아주세요 많이파세요,2021,4,10,4,1
245,두달전에도 주문했었는데 그때는 작은 배추로 담근 김치가 왔는데 이번건 배추가 엄청 크네요그래도 김치가 질기거나 하지 않고 아삭하니 좋아요,2022,1,1,3,1
246,다른 분들은 어떨지 몰라도 제 입맛에는 딱이었네요 저번에 먹던 김치는 한 덩이만 남았고요 이번에 또  추가해서 겨울에 먹기에 충분할 것 같아요,2022,4,12,4,1
247,첫배송때 파손되서 다시 상품을 받았습니다 비닐포장이 겹으로 포장 이번엔 파손없이 잘받았습니다 사대부김치 보쌈김치처럼 시원하고 맛있어서 자주 구입했습니다,2023,1,3,4,1
248,동안 생김치 전문인줄 알고쭈욱 애용했었는데익은 김치로 연속 받다보니너무 너무 안타깝네요점점 낮아지는 품질내용맛에도아쉬움이 큽니다,2021,2,4,0,0
249,후기가 맛있다고 해서 주문했는데 정말 맛있어요그런데 아이스박스가 옆에 깨져서 왔어요김치는 괜찮은데 배송시 신경쓰셔야 할 것 같아요다 먹으면 또 주문할게요,2021,3,8,4,1
250,약간짜다고느껴지지만익으면괜찮을것이고타사의김치를보면 떡칠하듯이양념이범벅이되어 아주싫은데이김치는양념이적당히버무려져서아주마음에듬니다,2021,4,11,3,1
251,역시 김치는 사대부가 최고에요 몇 번 째 구매인지 모르겠네요 평생 사대부 김치만 먹을거 같네요 익으면 익을수록 너무 맛있는 사대부 김치 최고최고최고,2022,2,6,4,1
252,비 때문에 전국이 난리여서 배송걱정했지만 안전하게 잘도착했어요 역시나 비린내없이 맛있어요 매번 십키로씩 주문해서 먹고있어요 포장 배송 김치 다 좋아요,2022,3,8,4,1
253,김치가 약간 단맛이 있긴하지만 값도 저렴하고 맛있습니다잘먹고있습니다 갓지은 김이 모락모락 나는 밥에 엊어서 먹으니 밥도둑이 따로 없습니다감사합니다,2021,2,6,3,1
254,배송 빨리됐구요처음 꺼냈을땐 허애서 맛이 있겠나 했는데통에 담고 국물을 부으니 빨갛게 되었네요맛은 제가 익은김치를 좋아해서 그냥 짭잘하다는 정도익으면 맛있겠지요,2021,3,8,3,1
255,빠른배송 받았습니다 사대부 김치 언제나 시켜봐도 맛있어요 홈쇼핑에 가격이 올라서 이번에는 옥션에서 저렴하게 구입했어요 잘먹겠습니다,2022,3,8,4,1
256,배송은 느린편이었어요맛은 많이 맵지않아 아이들도 잘먹네요무게도 넉넉히 보내주셨네요국내산 재료로 만든 김치 믿고 구매했습니다다먹고 또올께요,2022,3,9,4,1
257,여러 번 재주문해서 먹고 있습니다 김치냉장고에 넣어 주니 맛이 더 좋아요 제주도 도착된 후 바로 배송안해주시고 하루 너무 묵혀서 담날 배송 해 주신게 조금 아쉽네요,2021,3,7,4,1
258,주문량 폭주라 하셔서 기다리다가어제 받았습니다기다린 보람이 있었습니다제 입맛에는 무척 맛있습니다다먹으면 항상 재주문 하겠습니다감사합니다수고 하세요,2022,3,8,4,1
259,계속 구입해 먹고 있습니다 국산 고춧가루에 질 좋은 재료를 사용해선지 정말 맛있어요  가격도 합리적이라고 생각합니다  번창하세요,2023,1,1,4,1
260,키로 주문했는데 옮겨담는 과정에서 맛을 보니 적당히 먹기좋게 익은 상태였고 정말 아삭아삭 너무도 맛있었답니다  앞으로도 쭈욱 애용하도록 할께요 ㅎㅎ ,2022,2,6,4,1
261,가성비 최고받자마자 틀 실온에서 숙성후 김치냉장고 보관후 먹을만큼 반찬통에 담아 냉장고에 넣어두면  일후에 정말 맛잇게 숙성,2022,3,9,4,1
262,모든 물가가 다 오르니 어쩔 수 없겠지만 김치도 많이 올랐네요 사실 직전 주문 두 번은 좀 떨어지기도 했는데 이번에는 윈래의 그 맛으로 돌아와서 굿 굿입니다,2022,4,10,4,1
263,이 가격에 국산 고춧가루가 가능한지의심스러웠는데 김치가 짜지않고 깔끔한 맛이예요다만 퍼런 잎파리가 쫌 많아요,2022,1,1,4,1
264,전  사대부먹은이후로 여기것만먹어요 진짜맛있어요최고 홍천몰이용하다  홍천몰엔 키로가없어서  여기서주문합니다  번째 시켜먹고있는데 맛의변화가없어요 믿고먹습니다,2022,2,4,4,1
265,김치국물이 넘 많아요 그대신 배추양이 적고요  맛은 좋고 고추가루까지 국산이라 믿고  여기만 시켜요 국물양을 줄이고 배추양을 늘려주세요,2022,3,7,4,0
266,요즘 김치값이 폭등해서 우려하던중 합리적 가격에 상품평도 좋아 사대부 김치를 처음 구입해 봅니다 하루정도 실온에서 익혀 먹으려구요,2022,3,8,4,1
267,아직 익지 않아서 모르겠지만 싱겁워 좋지만 정말 담백한 맛이다양념이 덜 들어갔나 모르겠습니다 배송이 매우 느린니다 재료 수급에 문제가 있었나,2022,3,8,3,0
268,김냉김치통  한통 담고 반쪽넘게 김치가 남아서 먹던 김치통에 나머지 담아놨어요양이 생각보다 많은거 같다는생각을 했네요잘 먹을께요,2022,4,12,4,1
269,김치 포장 비닐이 찟어져서 김치국물이 스티포폼 박스안에 출렁출렁 거리는데이걸 먹어도 되나 스티로폼 씻으면서 짜증만 나네,2023,1,1,0,0
270,배추가 넘커서 반잘라서 통에담아야했지만맛이 좋은배추에 양념입니다전라도식젓갈맛이아니라젓갈류싫어하는사람들에게추천할께요,2023,1,2,4,1
271,맛이 아주 좋네요 그런데 대여섯 포기 중에 아래쪽에 깔린것 하나는 약간 많이 절여진 느낌이었지만 맛은 신선하고 갓담근 안익은 맛으로 아주 만족합니다,2021,4,12,4,1
272,배송도 빨리 해주시고 갖담은 아이로 보내주셔서 고맙습니다살짝 달짝지근하니 맛있어요  조금 더 매콤하면 더욱 좋겠지만 지금도 충분히 맛있어요,2022,1,3,4,1
273,취급 부주의로 비닐 포장이 터져서 김치 국물이 밖으로 새어 나와 처리하기 아주 곤란합니다 두꺼운 봉지로 하던지 이중으로 포장하세요,2023,1,1,2,0
274,배송 빠르고 맛도 나쁘지 않아요 저한텐 약간 싱겁긴 했는데 국물이 많아서 그런 게 아니라 간이 그런 거 같습니다 양념도 넉넉하게 잘 왔어요,2021,3,9,2,1
275,배추가 옳지않은것 같아요 거뭇거뭇한 배추도 많고 점박이 배추도 많고 보이는거 다 잘라버렸어요 다음에 재구매는 안할것 같습니다,2021,3,9,1,0
276,배송도 빠르고 포장도 꼼꼼하고 김치가 익지 않은 상태로 잘 배송이 되었어요배추도 크지 않고 적당한 크기여서 좋아요,2021,4,11,4,1
277,일날 주문한 김치는 숨이 덜 죽은상태로 왔는데재구매해서 오늘 온 김치는 완전히 죽은상태로 와서 재구매한 김치부터 먹어야할거 같네요,2021,4,11,4,0
278,이 가격에 국신 식자재라 맛과 가격은 착하지요 다만 아래쪽에 깔린 큰포기 배추가 푸른잎이 많은데 잘반정도 돼네요,2022,1,3,3,1
279,박스 깨져서 옴 이번에는 김치가 짜고 조미료 맛이 넘 강 함이앞에 먹을때는 맛 이 너무 좋아서 싼 가격에 먹기 미안 할 정도였는데,2022,2,5,0,0
280,비닐 칼로 자른것처럼  찌져져  국물이며 배추속이 다 아이스박스에 있고  왕짜증  두겹으로해도 불안한데 한겹으로  이모양  다시 안살거임,2022,2,6,0,0
281,살짝 익어왔지만 제 입맛에는 먹기가 좋습니다 각자의 입맛에 따라 호불호가 있겠으니 다들 알아서 드십시오 저는 계속 재구매하고 있답니다,2022,3,7,3,1
282,빠른배송으로  갓담은 김치 잘 받았습니다  냉매는 녹았지만 생김치로  생강냄새도  은근히 나고 절임도  적당히  좋으네요  감사합니다 ,2022,3,9,4,1
283,판매처는 달라도 늘 사대부만 먹는데 이번 김치는 국물이 너무 많아 양념이 씻겨나가 특유의 칼칼하고 감칠맛이 돌던 것이 덜하네요,2022,4,11,3,0
284,맛있어요 저번 홈쇼핑으로 한번 시켜먹었다가 옥션에서 딜하길래 저렴하게 구입했어요 저희는 김치 매번 사먹는데 매운정도나 개운한 뒷맛이 좋아요,2021,3,9,4,1
285,싱싱하고 맛있는 김치 착한가격에 잘 샀슴다양념도 골고루 넉넉히 어우러져 좋아요국산양념 믿고 잘먹습니다,2021,3,9,4,1
286,국산 고추가루에 국산양념만 넣어 만든 김치라 맛있을거 같아요새김치라 맛만봤는데 조금더 익으면 맛있을거 같아요잘먹겠습니다,2022,3,9,4,1
287,맛있네요 맛도 짜지않고 적당하네요단지 흠은 막담은 김치가 아니고 몇일 된것을 보내줘서 기분이 별로내요본인은 생김치를 좋아 하는데,2022,1,1,3,0
288,첫번째  구매해서 먹어보니 맛있어서 부모님댁에도 주문해서 사드렸어요짜지 않고 심심한듯 하고 일단 모든 재료가 국산이라 믿고 구매했습니다,2022,3,9,4,1
289,항상 먹던 김치입니다 사대부김치는 예전이나 지금이나 항상 똑같아요 초심을 읽지않고 맛있는김치를 생산하네요 만족합니다,2022,4,11,4,1
290,몇년째 계속 먹습니다 안 익어도 맛있고 숙성되도 맛있고 찌개나 전이나 두루두루 믿고 먹습니다 적당한 맵기라 아이들도 무리 없어 좋아요,2023,1,2,4,1
291,배송도 빠르고 그냥 먹을만 해요 약간 짠 것 같아요 많이는 아닌데  밥이랑 먹고 찌게 끓여 먹으면 괜찮아요 아무튼 잘 먹고 있습니다 많이파세요,2021,3,8,3,1
292,우선 배추 및 고추가루가 모두 국산인데이 가격이라 만족맛을보니 더 만족짜지않고 맛있네요,2021,4,10,4,1
293,배추겉이  까매서 별로 기분이  안좋네요속은 괜찮은데 겉부분이 까마니까 꼭 섞은배추느낌이었어요다시 주문하고 싶도록  해야하지 않을까요,2021,4,11,0,0
294,김치가 짜지 않고 심심해서 좋아요 퇴근해서 집에 왔더니 배송이 왔네요 회사에서 저녁을 먹고 왔는데도 김치랑 밥 한그릇을 또 먹었어요,2021,4,12,4,1
295,넘 조와요여태껏  사이트에서구매중 제일 맛있고깔끔하고 배추 질도좋고맛있고요넘 잘 산거 같아요지금 반 쯤 먹었는데재 주문의사있어요,2022,2,4,4,1
296,김치는 처음 사먹어보는데 맛괜찮아요 삭으면 어떨지 모르겠는데양념이 안쎄고 아삭해서 좋아요 프로 국내산 맞죠 믿고 먹겠습니다,2022,3,8,2,1
297,이번엔 주문량 증가로 배송이 너무 느렸네요ㅠ하지만 김치 맛은 맛있어서이 제품만 먹네요ㅎㅎ양념도 고루고루 잘 섞여있고 아이들도 잘 먹어요ㅎㅎ,2022,4,11,4,1
298,유명 홈쇼핑 김치명인들님것보다 훨씬  맛있어요아부안입니다 제 입맛에는 그래도 싱겁지만 조금 더 짜게하면 다른사람 짜다고 하겠죠,2021,3,8,4,1
299,시원하고 깔끔한맛에 두번째 주문했네요오늘 도착해서 먹어보니 역시 기대에 부응하는 맛있는 김치였네요감사를 드리며맛있게 잘 먹겠습니다,2022,3,8,4,1
300,배송이빠르고맛도찬은데우리나라장사꾼들은수십년이지나도변하지안는것은용량을항상부족하게한다는것입니다이러니우리나라가아직후진국에서벗어나지못한이유중에한가지입니다,2022,4,12,2,0
301,두번째구매에요가격도 저렴하고  김치도 정말 맛있어요양념도 넉넉하고  다른김치보다 물도 덜생기네요,2022,4,12,4,1
302,익어서 왔어요 요즘 날이 많이 추워서 익지 않은 김치가 올 줄 알았는데 ㅠㅠ집에도 익은 김치 많아서 새김치 주문한건데 너무 아쉽네요ㅠㅠ,2022,4,12,2,0
303,짜지않고 익을수록 더있어요주위사람들도 가격대비 좋다고해서많이추천해주고 대신주운도해줬네요다음주면 또주문해야되네요정말 있어요 밥도둑이에요,2023,1,2,4,1
304,처음에는 안익어서 맛이 없었느뉘ㅣ 점차 익어너 맛있어요 그런데 배추가 상한 부분이 많아서 버렸어요 불량 배추로 만들어져서 실망이네요,2021,4,12,2,0
305,지난 주문 때는 김치가 익어서 왔었는데 이번엔 생김치가 도착했어요완전 럭키입니다간도 딱맞고 아삭하고 맛있어요잘 먹고 다시 주문할게요,2022,3,8,4,1
306,생김치 먹고싶어 주문했는데  이 날씨엔 무리였나봅니다 ㅜㅜ 배추는 크고 좋네요 어설프게 익어버려서 더 숙성시켜 먹어야될듯요 ,2022,3,8,2,0
307,심심하구 시원한김치 일주일 기다렸지만 만족합니다 국산재료에 가격 저렴하구 맛있네요,2022,3,8,4,1
308,김치 잘 먹었습니다 김치는 사대부만 주문하고 있어요 사대부 김치 너무 맛있는데 살짝 익혀서 먹으면 더 맛있어요 적극추적 합니다,2022,4,12,4,1
309,배송상태가 엉망입니다스티로플박스는 다깨지고 내부비닐에 김치국물이 새어 나온채 계단위에 던져놓아 공동건물 계단청소끼지,2022,4,12,0,0
310,단골입니다 여전히 맛있어요하지만 생김치가 국물이 너무 많네요백김치는 더 심하게 많아요예전보다 신경을 안쓰는시는듯관리자가 바뀌셨나,2023,1,2,3,1
311,김치를 많이 주문했었는데 이 판매자분 김치가 제일 맛이 있네요저희 어머니가 까다로우신데 흡족해 하셔서  주문하려고 합니다이제 조금 남았네요,2021,3,8,3,1
312,일 주문했는데 일 도착했어요배송은 늦었지만 포장은 잘됐고 생김치이며 김치맛은 좋아서 만족합니다 수고하세요,2021,3,9,4,0
313,허여멀건하네요유아용 김치인가요김치를 먹는지 배추를 먹는지아무도 손을 안대요이걸 어째야하나혹시나 익으면 먹을만할까싶어 익히고있어요,2022,2,5,0,0
314,한번 맛을 본 후로 계속 이 김치만 즌문합니다 왜 그런지 지난번 것은 맛이 간 떨어졌었는데 오늘 받은 것은 다시 괜찮네요 잘 먹겠습니다,2022,3,9,4,1
315,사대부 포기 김치 그 동안 여러 군데 구매한 것 중 단연 나아 보이네요 맛도 좋네요 저장 공간만 있으면 더 구매하고 싶네요,2022,4,12,4,1
